"n"
"Calamus" 11
"Calanthe" 6
"Calanticaria" 3
"Calanus" 2
"Calcarisporium" 8
"Calceolaria" 19
"Calea" 51
"Calendula" 51
"Calibrachoa" 2
"Calicogorgia" 4
"Calicotome" 2
"Caliphruria" 1
"Calla" 1
"Callancyla" 1
"Callerya" 3
"Calliactis" 2
"Calliandra" 8
"Callianthe" 1
"Calliblepharis" 2
"Callicarpa" 23
"Callichilia" 2
"Calligonum" 3
"Callilepis" 4
"Calliostoma" 1
"Callipelta" 4
"Calliphora" 2
"Callisia" 1
"Callistemon" 15
"Callistephus" 3
"Callisthene" 1
"Callistoctopus" 1
"Callitriche" 1
"Callitris" 9
"Callitropsis" 18
"Callococcus" 1
"Callophycus" 8
"Callophyllis" 2
"Callosobruchus" 1
"Callostylis" 51
"Calluna" 13
"Callyspongia" 32
"Calobota" 4
"Calocedrus" 27
"Calocephalus" 1
"Calochortus" 1
"Calocybe" 1
"Calodendrum" 3
"Calogaya" 1
"Calomera" 1
"Calomeria" 2
"Caloncoba" 4
"Calonectria" 6
"Calophyllum" 120
"Caloplaca" 3
"Calopogonium" 2
"Calorezia" 1
"Calostemma" 2
"Calostephane" 2
"Calostoma" 1
"Calothamnus" 1
"Calothrix" 19
"Calotis" 1
"Calotropis" 25
"Calpurnia" 8
"Caltha" 14
"Calthropella" 1
"Calvatia" 4
"Calvia" 1
"Calvolia" 1
"Calycadenia" 2
"Calycanthus" 3
"Calycera" 1
"Calycophyllum" 2
"Calycopteris" 5
"Calypogeia" 8
"Calyptocarpus" 1
"Calyptranthes" 5
"Calystegia" 6
"Calytrix" 1
"Calyx" 10
"Camaropella" 2
"Camarops" 4
"Camassia" 4
"Camchaya" 1
"Camelina" 1
